State_Fips,County_Fips,State,County,Pop_2010,Pop_2011,Pop_2012,Pop_2013,Pop_2014,Pop_2015,Pop_2016,Pop_2017,Pop_2018,Pop_2019
51,610,Virginia,Falls Church city,12399,12660,13087,13360,13416,13728,13582,14245,14467,14617
51,620,Virginia,Franklin city,8579,8445,8482,8536,8392,8331,8201,8145,8089,7967
51,630,Virginia,Fredericksburg city,24354,25752,27179,27818,28256,28043,28360,28498,29171,29036
51,640,Virginia,Galax city,6991,6846,6852,6931,6899,6800,6604,6484,6348,6347
51,650,Virginia,Hampton city,137415,136628,137177,137332,137680,136264,135374,134725,134330,134510
51,660,Virginia,Harrisonburg city,48993,49935,51312,51537,52542,52675,53542,53644,53488,53016
51,670,Virginia,Hopewell city,22642,22502,22309,22161,22109,22231,22539,22505,22478,22529
51,678,Virginia,Lexington city,7043,6972,7018,7146,7125,7162,7148,7154,7297,7446
51,680,Virginia,Lynchburg city,75548,76584,77269,77940,78141,79134,79710,80523,81309,82168
51,683,Virginia,Manassas city,38212,39101,40284,41082,41142,41409,41189,41141,41046,41085
51,685,Virginia,Manassas Park city,14449,15067,15397,15896,15916,16129,16456,17149,17718,17478
51,690,Virginia,Martinsville city,13760,13596,13492,13416,13317,13259,12996,12823,12627,12554
51,700,Virginia,Newport News city,180888,180078,180056,181275,181522,180958,180209,179447,178523,179225
51,710,Virginia,Norfolk city,242999,243655,246149,245468,246576,246457,245680,244543,243585,242742
51,720,Virginia,Norton city,4012,4087,4124,4099,4135,4009,3972,3918,3972,3981
51,730,Virginia,Petersburg city,32502,32091,31996,32311,32241,31892,31380,31137,31056,31346
51,735,Virginia,Poquoson city,12148,12042,12114,12094,12009,12021,11952,12039,12169,12271
51,740,Virginia,Portsmouth city,95451,95748,96480,96075,95829,96336,95165,94838,94750,94398
51,750,Virginia,Radford city,16430,16814,16714,17117,17392,17295,17324,17484,18101,18249
51,760,Virginia,Richmond city,204302,206391,210794,213860,217044,220856,225369,227230,229221,230436
51,770,Virginia,Roanoke city,96720,96782,98011,98849,99427,99669,99337,98986,99009,99143
51,775,Virginia,Salem city,24895,25026,25179,25317,25428,25364,25252,25373,25293,25301
51,790,Virginia,Staunton city,23737,24023,23809,24101,24283,24185,24156,24325,24562,24932
51,800,Virginia,Suffolk city,84813,84750,85251,85751,86882,88079,89194,90108,90975,92108
51,810,Virginia,Virginia Beach city,438859,442583,445044,447706,448864,450304,450983,449896,449849,449974
51,820,Virginia,Waynesboro city,20993,21103,21066,21167,21305,21542,21757,22242,22531,22630
51,830,Virginia,Williamsburg city,13727,14109,14526,14617,14580,14800,14884,14994,15002,14954
51,840,Virginia,Winchester city,26150,26660,27008,27321,27382,27480,27785,28178,27962,28078
53,0,Washington,Washington,6742830,6826627,6897058,6963985,7054655,7163657,7294771,7423362,7523869,7614893
53,1,Washington,Adams County,18790,18877,18944,19098,19177,19233,19369,19651,19736,19983
53,3,Washington,Asotin County,21725,21971,21909,22129,22190,22113,22286,22509,22616,22582
53,5,Washington,Benton County,176465,180436,182373,184318,186489,190218,193494,198200,201286,204390
53,7,Washington,Chelan County,72750,73214,73472,73723,74121,75041,75855,76298,76752,77200
53,9,Washington,Clallam County,71503,71762,71766,72046,72467,73202,74240,75637,76551,77331
53,11,Washington,Clark County,426704,432283,436361,441341,448202,456939,465272,474381,481427,488241
53,13,Washington,Columbia County,4094,4005,3977,4002,3985,3960,3975,4002,4039,3985
53,15,Washington,Cowlitz County,102358,102309,101663,101483,101790,102999,104740,106805,108752,110593
53,17,Washington,Douglas County,38514,38662,39197,39387,39773,40545,41366,42027,42749,43429
53,19,Washington,Ferry County,7545,7639,7663,7594,7592,7520,7531,7576,7638,7627
53,21,Washington,Franklin County,79077,83051,85698,86448,87665,88727,90199,91896,94003,95222
53,23,Washington,Garfield County,2261,2237,2209,2237,2201,2222,2246,2215,2240,2225
53,25,Washington,Grant County,89558,90594,91300,91701,92897,93527,94221,95357,96672,97733
53,27,Washington,Grays Harbor County,72848,72366,71773,71046,70780,71011,71531,72490,73801,75061
53,29,Washington,Island County,78693,78941,79039,78198,78690,80022,81692,83250,84227,85141
53,31,Washington,Jefferson County,29899,29853,29800,30004,30147,30339,30910,31210,31746,32221
53,33,Washington,King County,1938351,1974200,2011197,2047223,2085225,2126178,2166350,2203836,2228364,2252782
53,35,Washington,Kitsap County,251681,254297,254339,252401,253387,259232,263142,266289,269276,271473
53,37,Washington,Kittitas County,40990,41554,41624,41828,42596,43095,44922,46176,47358,47935
53,39,Washington,Klickitat County,20376,20689,20638,20871,20863,21005,21286,21751,22136,22425
53,41,Washington,Lewis County,75502,75668,75435,74962,74844,75437,76693,78320,79569,80707
53,43,Washington,Lincoln County,10573,10526,10429,10295,10224,10285,10335,10585,10726,10939
53,45,Washington,Mason County,60733,60870,60681,60474,60604,60991,62142,63740,65380,66768
53,47,Washington,Okanogan County,41229,41334,41183,41053,41236,41356,41579,41915,42117,42243
53,49,Washington,Pacific County,20879,20884,20582,20442,20564,20869,21285,21742,22074,22471
53,51,Washington,Pend Oreille County,12950,12954,13003,12885,12919,13087,13131,13358,13586,13724
53,53,Washington,Pierce County,795390,807623,815535,821012,832696,843778,862895,879654,893756,904980
53,55,Washington,San Juan County,15783,15845,15848,15909,16009,16198,16309,16729,17124,17582
53,57,Washington,Skagit County,116944,117578,117714,118255,119966,121559,123603,125860,127835,129205
53,59,Washington,Skamania County,11116,11154,11200,11308,11377,11375,11581,11809,11919,12083
53,61,Washington,Snohomish County,715500,722068,732097,744112,757239,769698,787110,802089,813059,822083
53,63,Washington,Spokane County,472081,473436,475447,478332,482857,488610,496889,505623,513603,522798
53,65,Washington,Stevens County,43472,43453,43483,43271,43479,43553,44141,44636,45224,45723
53,67,Washington,Thurston County,253001,256386,258527,261852,264909,267978,273714,280269,286056,290536
53,69,Washington,Wahkiakum County,3983,3992,4000,4034,4043,4023,4161,4251,4415,4488
53,71,Washington,Walla Walla County,58915,59444,59329,59361,59510,59932,60008,60512,60615,60760
53,73,Washington,Whatcom County,201545,203490,204863,206073,208154,211836,216417,221410,225197,229247
53,75,Washington,Whitman County,44796,45056,46633,46792,46918,48164,48824,49382,49683,50104
53,77,Washington,Yakima County,244256,245926,246127,246485,246870,247800,249327,249922,250562,250873
54,0,West Virginia,West Virginia,1854239,1856301,1856872,1853914,1849489,1842050,1831023,1817004,1804291,1792147
54,1,West Virginia,Barbour County,16610,16600,16869,16871,16902,16973,16749,16515,16487,16441
54,3,West Virginia,Berkeley County,104621,105743,106965,108495,110191,111678,113489,115073,117236,119171
54,5,West Virginia,Boone County,24608,24412,24358,24089,23716,23252,22809,22369,21953,21457
54,7,West Virginia,Braxton County,14545,14535,14451,14385,14405,14375,14323,14217,14076,13957
54,9,West Virginia,Brooke County,23978,23814,23677,23589,23368,23190,22663,22373,22129,21939
54,11,West Virginia,Cabell County,96322,96612,96949,97026,96639,96582,95681,94452,93035,91945
54,13,West Virginia,Calhoun County,7656,7637,7594,7548,7557,7463,7374,7310,7217,7109
54,15,West Virginia,Clay County,9373,9334,9208,9139,8881,8875,8829,8693,8639,8508
54,17,West Virginia,Doddridge County,8198,8252,8296,8549,8471,8703,8576,8518,8556,8448
54,19,West Virginia,Fayette County,46030,45921,45861,45557,45159,44707,44179,43607,42982,42406
54,21,West Virginia,Gilmer County,8731,8751,8748,8622,8498,8306,8134,8042,7898,7823
54,23,West Virginia,Grant County,11893,11883,11802,11740,11617,11651,11602,11627,11630,11568
54,25,West Virginia,Greenbrier County,35548,35732,35877,35798,35579,35580,35532,35208,34792,34662
54,27,West Virginia,Hampshire County,23952,23782,23673,23483,23430,23311,23316,23386,23357,23175
54,29,West Virginia,Hancock County,30681,30633,30465,30382,30263,29980,29662,29383,29079,28810
54,31,West Virginia,Hardy County,14044,13962,13849,13968,13956,13826,13812,13849,13764,13776
54,33,West Virginia,Harrison County,69249,69302,69098,68907,68670,68535,68349,67905,67494,67256
54,35,West Virginia,Jackson County,29234,29321,29283,29193,29134,29170,29188,28908,28695,28576
54,37,West Virginia,Jefferson County,53609,54458,54699,55001,55625,56070,55979,56444,56890,57146
54,39,West Virginia,Kanawha County,192917,192183,192248,191539,190355,188282,186196,183385,180410,178124
54,41,West Virginia,Lewis County,16414,16439,16453,16480,16448,16440,16289,16178,16017,15907
54,43,West Virginia,Lincoln County,21673,21567,21607,21452,21520,21279,21108,20872,20583,20409
54,45,West Virginia,Logan County,36723,36461,36316,35933,35251,34441,33674,33028,32609,32019
54,47,West Virginia,McDowell County,22097,21730,21318,20958,20385,19762,19192,18505,18221,17624
54,49,West Virginia,Marion County,56548,56692,56760,56723,56792,56761,56504,56349,56091,56072
54,51,West Virginia,Marshall County,33094,32936,32826,32643,32360,32215,31720,31252,30821,30531
54,53,West Virginia,Mason County,27368,27316,27217,27144,27153,27089,26938,26806,26752,26516
54,55,West Virginia,Mercer County,62336,62560,62419,61911,61759,61133,60632,59869,59202,58758
54,57,West Virginia,Mineral County,28205,28057,27886,27691,27567,27417,27375,27223,26953,26868
54,59,West Virginia,Mingo County,26768,26603,26190,26013,25739,25317,24716,24142,23851,23424
54,61,West Virginia,Monongalia County,96754,99018,100915,102266,103480,104681,105643,105782,105651,105612
54,63,West Virginia,Monroe County,13522,13551,13502,13520,13613,13573,13487,13382,13289,13275
54,65,West Virginia,Morgan County,17491,17464,17427,17445,17516,17490,17626,17716,17830,17884
54,67,West Virginia,Nicholas County,26229,26216,26262,25948,25719,25551,25381,25125,24835,24496
54,69,West Virginia,Ohio County,44472,44202,43992,43732,43241,42969,42629,42001,41705,41411
54,71,West Virginia,Pendleton County,7675,7537,7470,7375,7229,7103,6977,6973,6984,6969
54,73,West Virginia,Pleasants County,7571,7575,7533,7518,7588,7499,7490,7455,7505,7460
54,75,West Virginia,Pocahontas County,8734,8825,8703,8680,8651,8573,8528,8493,8408,8247
54,77,West Virginia,Preston County,33554,33660,33898,33682,33916,33842,33760,33826,33553,33432
54,79,West Virginia,Putnam County,55620,56030,56445,56492,56625,56592,56675,56692,56642,56450
54,81,West Virginia,Raleigh County,78919,79345,79249,78799,78183,77363,76296,75066,74172,73361
54,83,West Virginia,Randolph County,29363,29435,29392,29522,29377,29212,29034,28894,28814,28695
54,85,West Virginia,Ritchie County,10420,10313,10250,10147,10077,10084,9985,9851,9748,9554
54,87,West Virginia,Roane County,14895,14801,14679,14607,14595,14375,14114,14004,13918,13688
54,89,West Virginia,Summers County,13940,13857,13836,13589,13329,13137,12978,12882,12672,12573
54,91,West Virginia,Taylor County,16889,16934,16973,16990,17102,16930,16952,16914,16828,16695
54,93,West Virginia,Tucker County,7129,7130,7078,7080,7052,7089,7053,6992,6937,6839
54,95,West Virginia,Tyler County,9218,9120,9054,9007,9085,8958,8967,8800,8740,8591
54,97,West Virginia,Upshur County,24239,24270,24441,24601,24662,24727,24680,24555,24372,24176
54,99,West Virginia,Wayne County,42466,42194,41885,41840,41517,41211,40724,40215,39961,39402
54,101,West Virginia,Webster County,9153,9124,8982,8833,8750,8635,8557,8348,8274,8114
54,103,West Virginia,Wetzel County,16535,16369,16344,16112,15955,15777,15644,15433,15259,15065
54,105,West Virginia,Wirt County,5725,5755,5774,5838,5790,5804,5767,5786,5811,5821
54,107,West Virginia,Wood County,86973,86888,86616,86522,86469,86335,85709,85060,84180,83518
54,109,West Virginia,Wyoming County,23728,23460,23210,22940,22578,22177,21777,21271,20784,20394
55,0,Wisconsin,Wisconsin,5690475,5705288,5719960,5736754,5751525,5760940,5772628,5790186,5807406,5822434
55,1,Wisconsin,Adams County,20878,20769,20417,20413,20125,20028,19982,19900,20341,20220
55,3,Wisconsin,Ashland County,16143,16029,15838,15970,15995,15804,15633,15501,15587,15562
55,5,Wisconsin,Barron County,45814,45890,45777,45581,45349,45367,45242,45141,45150,45244
55,7,Wisconsin,Bayfield County,15000,15059,15057,15113,14973,14976,14923,15006,15026,15036
55,9,Wisconsin,Brown County,248476,250481,252682,254211,256202,257856,259514,261762,263165,264542
55,11,Wisconsin,Buffalo County,13551,13440,13343,13365,13231,13245,13134,13105,13114,13031
55,13,Wisconsin,Burnett County,15430,15464,15340,15269,15232,15142,15222,15295,15374,15414
55,15,Wisconsin,Calumet County,49040,49622,49653,49648,49479,49818,49607,49995,50132,50089
55,17,Wisconsin,Chippewa County,62638,62948,63053,63088,63333,63421,63523,63747,64109,64658
55,19,Wisconsin,Clark County,34683,34683,34445,34538,34355,34358,34485,34571,34705,34774
55,21,Wisconsin,Columbia County,56860,56713,56479,56581,56648,56682,56875,57244,57333,57532
55,23,Wisconsin,Crawford County,16633,16680,16517,16392,16348,16328,16250,16199,16265,16131
55,25,Wisconsin,Dane County,489218,496009,502902,509762,516282,523000,531296,537453,541948,546695
55,27,Wisconsin,Dodge County,88728,88389,88148,87933,88071,87816,87382,87705,87833,87839
55,29,Wisconsin,Door County,27750,27766,27536,27609,27470,27311,27338,27454,27589,27668
55,31,Wisconsin,Douglas County,44134,43958,43751,43760,43643,43495,43359,43328,43143,43150
55,33,Wisconsin,Dunn County,43887,43800,43806,44046,44075,44267,44354,44714,45091,45368
55,35,Wisconsin,Eau Claire County,99017,99938,100839,101734,101690,102080,102907,103582,104355,104646
55,37,Wisconsin,Florence County,4398,4382,4366,4383,4344,4338,4313,4335,4294,4295
55,39,Wisconsin,Fond du Lac County,101576,101810,101788,101787,101977,101955,102211,102417,103001,103403
55,41,Wisconsin,Forest County,9294,9246,9157,9090,9102,9004,9021,8969,8977,9004
55,43,Wisconsin,Grant County,51233,51178,50871,50994,51684,52071,51985,51728,51444,51439
55,45,Wisconsin,Green County,36857,36856,36760,36934,36858,36931,36787,36877,36924,36960
55,47,Wisconsin,Green Lake County,19015,19055,18998,18880,18751,18698,18596,18720,18849,18913
55,49,Wisconsin,Iowa County,23690,23581,23578,23556,23581,23585,23430,23676,23722,23678
55,51,Wisconsin,Iron County,5924,5959,5888,5829,5861,5727,5660,5675,5687,5687
55,53,Wisconsin,Jackson County,20465,20522,20496,20559,20581,20524,20484,20485,20472,20643
55,55,Wisconsin,Jefferson County,83724,83846,84359,84604,84361,84488,84464,84733,85049,84769
55,57,Wisconsin,Juneau County,26672,26700,26771,26567,26339,26307,26345,26460,26593,26687
55,59,Wisconsin,Kenosha County,166626,166835,167216,167300,167836,167910,167867,168356,168926,169561
55,61,Wisconsin,Kewaunee County,20561,20558,20505,20370,20341,20324,20380,20401,20395,20434
55,63,Wisconsin,La Crosse County,114872,115230,116543,116881,117440,117699,117681,118033,118041,118016
55,65,Wisconsin,Lafayette County,16807,16863,16800,16669,16777,16791,16757,16689,16672,16665
55,67,Wisconsin,Langlade County,19963,19792,19618,19408,19250,19048,19083,19175,19236,19189
55,69,Wisconsin,Lincoln County,28779,28505,28502,28305,28108,27867,27834,27751,27673,27593
55,71,Wisconsin,Manitowoc County,81331,81038,80726,80485,79951,79483,79348,79099,79015,78981
55,73,Wisconsin,Marathon County,134050,134339,134368,134884,135133,135314,135101,135452,135421,135692
55,75,Wisconsin,Marinette County,41663,41415,41350,41288,41048,40649,40255,40300,40402,40350
55,77,Wisconsin,Marquette County,15375,15367,15241,15179,15069,15119,15130,15280,15418,15574
55,78,Wisconsin,Menominee County,4269,4372,4363,4383,4507,4509,4527,4599,4595,4556
55,79,Wisconsin,Milwaukee County,948285,951324,954595,957443,958426,958421,954841,950172,946969,945726
55,81,Wisconsin,Monroe County,44813,45051,45003,45123,45156,45322,45423,45715,46141,46253
55,83,Wisconsin,Oconto County,37717,37574,37418,37366,37460,37472,37475,37531,37824,37930
55,85,Wisconsin,Oneida County,35949,35789,35673,35558,35325,35303,35329,35236,35444,35595
55,87,Wisconsin,Outagamie County,176908,177926,179003,180330,182148,183328,184593,185816,186879,187885
55,89,Wisconsin,Ozaukee County,86377,86798,87111,87213,87578,87932,88332,88443,89059,89221
55,91,Wisconsin,Pepin County,7472,7400,7373,7347,7299,7237,7250,7246,7304,7287
55,93,Wisconsin,Pierce County,41089,40896,40725,40814,41038,41069,41456,42016,42592,42754
55,95,Wisconsin,Polk County,44156,43954,43519,43313,43328,43218,43224,43397,43568,43783
55,97,Wisconsin,Portage County,70024,70088,70425,70518,70528,70520,70451,70565,70850,70772
55,99,Wisconsin,Price County,14097,13984,13845,13738,13657,13578,13413,13380,13357,13351
55,101,Wisconsin,Racine County,195406,194908,194594,194680,194786,194672,194846,195825,196357,196311
55,103,Wisconsin,Richland County,18024,18009,17816,17827,17754,17574,17556,17517,17397,17252
55,105,Wisconsin,Rock County,160260,159867,160065,160341,160920,161006,161320,162205,162874,163354
55,107,Wisconsin,Rusk County,14731,14615,14305,14367,14350,14124,14101,14148,14110,14178
55,109,Wisconsin,St. Croix County,84397,84771,85035,85643,86530,87129,87598,88560,89688,90687
55,111,Wisconsin,Sauk County,62050,62236,62369,62782,62959,63271,63614,63967,64318,64442
55,113,Wisconsin,Sawyer County,16549,16541,16515,16474,16357,16288,16320,16367,16464,16558
55,115,Wisconsin,Shawano County,41939,41671,41509,41409,41345,41051,40952,40846,40771,40899
55,117,Wisconsin,Sheboygan County,115524,115208,114767,114697,114982,115196,115030,115089,115233,115340
55,119,Wisconsin,Taylor County,20661,20658,20371,20424,20417,20314,20290,20314,20364,20343
55,121,Wisconsin,Trempealeau County,28846,28991,29289,29461,29410,29441,29540,29372,29494,29649
55,123,Wisconsin,Vernon County,29766,29869,30021,30089,30186,30317,30553,30702,30772,30822
55,125,Wisconsin,Vilas County,21455,21414,21315,21395,21415,21447,21500,21684,21928,22195
55,127,Wisconsin,Walworth County,102197,102643,102871,102793,103171,102475,102627,102850,103550,103868
